conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,criar desenhos CAD,released,skill/competence,cross-sector,,Criar desenhos tal como construído (as-built) utilizando CAD.,http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462 | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,utilizar «software» de desenho técnico | utilizar ferramentas de conceção e desenho assistidas por computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/76842746-cacb-4e6d-adc6-0656d75c9c51,utilizar «software» CAD para a produção de moldes de saltos,released,skill/competence,sector-specific,,Digitalizar os moldes. Trabalhar com ficheiros em vários sistemas CAD. Produzir modelos 3D de saltos e criar desenhos 2D assistidos por computador. Classificar e obter as séries de tamanhos. Preparar especificações técnicas para o fabrico. Produzir desenhos de engenharia 2D e 3D assistidos por computador e desenhos técnicos de moldes para saltos vulcanizados e injetados. Exportar os ficheiros dos modelos virtuais para impressoras 3D ou sistemas CAM ou CNC.,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,utilizar ferramentas de conceção e desenho assistidas por computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/768fe91b-ccde-4649-94f3-07be5d8b6be1,ler écrans 3D,released,skill/competence,cross-sector,,"Ler ecrãs 3D e compreender as informações que fornecem sobre posições, distâncias e outros parâmetros.",http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpretar documentação técnica e diagramas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c,NoSQL,released,knowledge,sector-specific,,"A base de dados Not Only SQL não relacional utilizada para criar, atualizar e gerir grandes quantidades de dados não estruturados armazenados na nuvem.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,sistemas de gestão de bases de dados | design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/770d4956-b5e0-4d44-bf42-3a766b232c5d,gerir um repositório central de projetos,released,skill/competence,cross-sector,,"Armazenar os ficheiros e documentos do projeto num repositório central acessível ao gestor do projeto e a todas as equipas envolvidas. Utilizar ferramentas em linha e software específico disponíveis.
   ",http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,gerir informação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/772a9c72-abef-4333-9788-f4cb48ad8e08,identificar software para gestão de armazéns,released,skill/competence,cross-sector,,"Identificar o software e as aplicações relevantes utilizados nos sistemas de gestão de armazéns, as suas características e valor acrescentado para as operações de gestão de armazém.
   ",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,utilizar ferramentas digitais para colaboração e produtividade
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/77592603-505b-4096-97dd-d0def6bd7601,dinâmica dos fluidos computacional,released,knowledge,cross-sector,,Os princípios de mecânica dos fluidos manipulados por computador que determinam o comportamento dos fluidos em movimento. ,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/87b1c959-236d-4761-b3be-b1c729497f75,informática na ótica do utilizador | mecânica dos fluidos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/778ca7ad-6c5d-4868-9b96-a7777dca799c,plataformas de ajuda das TIC,released,knowledge,sector-specific,,As plataformas para o fornecimento de sistemas de apoio para sistemas operativos.,http://data.europa.eu/esco/isced-f/0611,informática na ótica do utilizador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/77bf865e-6360-424f-9d77-ce03918c7dcf,desenhar placas de circuitos impressos,released,skill/competence,cross-sector,,"Desenhar placas de circuitos impressos utilizadas em produtos eletrónicos, como telemóveis e computadores, certificando-se de que incluem circuitos integrados e «microchips» no desenho.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,conceber sistemas ou equipamento elétricos e eletrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,legislação relativa à segurança informática,released,knowledge,sector-specific,leis relativas à segurança das TIC | legislação sobre segurança informática | legislação relativa à segurança das redes e da informação | regulamentação sobre cibersegurança | legislação relativa à segurança em informática,"O conjunto de normas legislativas que protegem as tecnologias da informação, as redes e os sistemas informáticos, bem como as consequências jurídicas decorrentes da sua utilização abusiva. As medidas regulamentadas incluem firewalls, deteção de intrusões, software antivírus e encriptação.",http://data.europa.eu/esco/isced-f/0421,direito
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/78845d0c-e56f-4318-a9c6-bf75931dd520,obtenção de informações sobre ameaças,released,skill/competence,sector-specific,proceder à recolha de informações sobre ciberameaças | organizar informações sobre ameaças | realizar atividades de informação sobre ameaças,"Obtenção de informações sobre ciberameaças através da recolha, análise e interpretação de dados sobre potenciais ciberameaças. Tirar partido de várias fontes de informação, como informações de fonte aberta (OSINT), redes sociais ou serviços da Web obscura.
  ",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gerir, recolher e armazenar dados digitais"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,elaborar documentação de testes de «software»,released,skill/competence,sector-specific,,"Descrever procedimentos de ensaio de «software» para a equipa técnica e analisar os resultados dos ensaios para os utilizadores e clientes, a fim de os informar sobre o estado e a eficiência do «software».",http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d | http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe | http://data.europa.eu/esco/skill/385479b7-5da5-4367-9763-0d15b41bb65b,facultar documentação técnica | escrever textos técnicos ou académicos | elaborar documentação para o utilizador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/78b26c92-da70-4c72-9f10-7a8c8b9db02e,utilizar a Internet para aumentar as vendas,released,skill/competence,sector-specific,,"Promover bens e serviços através da utilização de sistemas da Internet, como o comércio eletrónico, o comércio móvel e as redes sociais, a fim de aumentar as vendas.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promover produtos, serviços ou programas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/78d90f00-5226-44fc-95c2-0d8dac6b081b,educação tecnológica,released,knowledge,sector-specific,métodos de educação tecnológica,"Ramo educativo que visa dotar os alunos de conhecimentos relevantes sobre a tecnologia e as suas utilizações e aplicações.
  ",http://data.europa.eu/esco/isced-f/0114,formação de professores de áreas disciplinares específicas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7957b5f9-1f33-4ff8-84e9-e258b17882c2,testar componentes de microeletrónica,released,skill/competence,sector-specific,,"Testar componentes de microeletrónica utilizando equipamento adequado. Recolher e analisar dados. Monitorizar e avaliar o desempenho do sistema e tomar medidas, se necessário.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4 | http://data.europa.eu/esco/skill/87a6436a-c83f-4afe-a93a-d807a988e0ec | http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,pensar com espírito crítico | realizar testes de sistemas e equipamentos | efetuar a manutenção de componentes de microeletrónica | instalar componentes de madeira e metal
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899,testar unidades de «software»,released,skill/competence,sector-specific,,Testar unidades únicas de código-fonte para determinar se são ou não adequadas para utilização através da criação de fragmentos de código abreviado.,http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1 | http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a | http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,planear testes de «software» | executar testes de software | programar sistemas de computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,desenvolver protótipos de «software»,released,skill/competence,sector-specific,desenvolver protótipos de programas informáticos | desenvolver protótipo de software | criar simulações de software | desenvolver protótipos de aplicações,Criar uma primeira versão incompleta ou preliminar de uma unidade de «software» para simular alguns aspetos específicos do produto final.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas de computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,sistemas de redes inteligentes,released,knowledge,sector-specific,,"As redes inteligentes são uma rede elétrica digital. O sistema envolve o controlo eletrónico digital da produção, distribuição e utilização de eletricidade, a gestão da informação sobre os componentes e a poupança de energia.
	",http://data.europa.eu/esco/isced-f/0713,eletricidade e energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/79c366d4-0316-4838-b72e-c3be4f90fbd3,utilizar dispositivos de comunicação,released,skill/competence,cross-sector,,"Operar dispositivos de comunicação a fim de interagir com clientes, colegas e outros.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operar equipamento de comunicação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/79e29b8b-47d1-470d-b7b1-32506bfe7d9a,recolher dados informáticos,released,skill/competence,cross-sector,,Recolher dados através da conceção e da aplicação de métodos de pesquisa e de amostragem.,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,reunir dados | recolher informações a partir de fontes físicas ou eletrónicas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a6b4549-cd3e-46c7-8a40-9096520dff84,mudar «designs» têxteis,released,skill/competence,sector-specific,,Editar esboços e «designs» têxteis digitais até cumprirem os requisitos dos clientes.,http://data.europa.eu/esco/skill/8542b62b-18b1-4c7f-9d4e-e717c10fbd72 | http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,produzir «designs» têxteis | conceber sistemas e produtos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,utilizar «software» CAM,released,skill/competence,cross-sector,,"Utilizar programas de fabrico assistido por computador (CAM) para controlar máquinas e máquinas-ferramentas na criação, modificação, análise ou otimização como parte dos processos de fabrico de peças de trabalho.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utilizar ferramentas digitais para controlar máquinas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,componentes de robótica,released,knowledge,cross-sector,,"Os componentes que podem ser encontrados em sistemas de robótica, como, por exemplo, microprocessadores, componentes eletrónicos, sensores, placas de circuito, codificadores, servomotores, controladores, sistemas pneumáticos ou sistemas hidráulicos.",http://data.europa.eu/esco/isced-f/0714,eletrónica e automação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f,monitorizar máquinas automatizadas,released,skill/competence,cross-sector,,"Verificar continuamente a configuração e a execução da máquina automatizada ou proceder regularmente a controlos. Se necessário, registar e interpretar dados sobre as condições de funcionamento das instalações e do equipamento, a fim de identificar anomalias.",http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2,trabalhar com máquinas e equipamento especializado
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7abf5b24-8f18-49c5-a64b-5a5870a03a56,converter rascunhos em esboços virtuais,released,skill/competence,occupation-specific,,"Utilizar «software» para converter a representação aproximada de um desenho num esboço geométrico bidimensional, que pode continuar a ser desenvolvido para obter o conceito final.",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,utilizar ferramentas de conceção e desenho assistidas por computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,analisar sistemas informáticos,released,skill/competence,sector-specific,,"Analisar o funcionamento e o desempenho de sistemas de informação a fim de definir os respetivos objetivos, arquitetura e serviços, e estabelecer procedimentos e operações para dar resposta às necessidades dos utilizadores finais.
   ",http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,trabalhar com computadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669,visão por computador,released,knowledge,cross-sector,,"A definição e o funcionamento da visão por computador. Ferramentas de visão por computador que permitem aos computadores extrair informações de imagens digitais, como fotografias ou vídeos. Domínios de aplicação para resolver problemas reais em áreas como a segurança, a condução autónoma, a produção e a inspeção robotizadas, a classificação digital de imagens, o processamento e o diagnóstico de imagens médicas, entre outros.
	",http://data.europa.eu/esco/isced-f/0619,programas de tecnologias da informação e comunicação (tic) não classificados noutras áreas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b5cb897-2ee8-450c-85a6-d73925cbd1dc,GameSalad,released,knowledge,sector-specific,,A interface de software «arrastar e largar» que consiste em ferramentas de conceção especializada utilizadas para a iteração rápida de jogos de computador derivados do utilizador por parte de utilizadores com conhecimentos de programação limitados.,http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,sistemas de criação de jogos digitais | técnicas audiovisuais e produção dos media
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,ciências informáticas,released,knowledge,cross-sector,,"O estudo científico e prático que trata dos fundamentos da informação e do cálculo, nomeadamente algoritmos, estruturas de dados, programação e arquitetura de dados. Trata da funcionalidade, estrutura e mecanização dos procedimentos metódicos que gerem a aquisição, o processamento e o acesso à informação.",http://data.europa.eu/esco/isced-f/0613,desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,John The Ripper (ferramenta de teste de penetração),released,knowledge,sector-specific,,A ferramenta John the Ripper é uma ferramenta de recuperação de palavras-passes que testa as deficiências em matéria de segurança dos sistemas em termos do acesso potencialmente não autorizado a informações do sistema. As principais características desta ferramenta são o código de controlo reforçado e o código de código hash.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,desenvolvimento e análise de software e aplicações informáticas | ferramenta de teste de penetração
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58,operar PBX,released,skill/competence,sector-specific,utilizar PBX | operar central telefónica de ramal privado | utilizar central telefónica de ramal privado | operar central telefónica interna | operar posto particular de comutação | operar o PBX,"Operar o posto particular de comutação (PBX), um sistema de telecomunicações de uma organização que gere e distribui as chamadas entre os utilizadores em linhas locais. Ao mesmo tempo, o sistema permite que todos os utilizadores partilhem linhas telefónicas externas.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operar equipamento de comunicação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c821387-b428-4f75-b5a7-7b038aa81cfd,utilizar um sistema de gestão de armazém,released,skill/competence,cross-sector,,"Utilizar software para armazenar materiais num armazém e realizar operações de expedição, receção e recolha.
   ",http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,trabalhar com computadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c939ef4-adb2-4c0c-aa27-9cc1aefd7c81,regulamentação dos serviços baseados em cadeias de blocos,released,knowledge,cross-sector,estrutura regulatória para blockchain | quadro regulamentar para a cadeia de blocos | regulamentações legais para blockchain,"Disposições jurídicas fundamentais, tanto existentes como emergentes, relativos à cadeia de blocos. Na Europa, consideram-se essenciais a regulamentação relativa ao euro digital e aos criptoativos, bem como o ambiente de testagem da regulamentação pan-europeia da cadeia de blocos.
  ",http://data.europa.eu/esco/isced-f/068,programas e qualificações interdisciplinares que envolvem as tecnologias da informação e da comunicação (tic)
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7c9cb75d-ca4a-47c0-a989-ec0ba65a4bf0,usar «software» de tipografia,released,skill/competence,sector-specific,,Utilizar programas informáticos especializados para organizar o tipo de textos e imagens a imprimir.,http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"utilizar programas informáticos de tratamento, edição e apresentação de textos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ca5d3c2-2cea-4fac-88e4-f2955c5b705c,utilizar sistemas informáticos para fins comerciais,released,skill/competence,sector-specific,,"Transmitir e comunicar dados e tomar decisões comerciais através da utilização de sistemas informáticos internos e externos, quando adequado.",http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"utilizar ferramentas digitais para colaboração, criação de conteúdos e resolução de problemas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d02180a-87d1-4e25-92e1-653309c173c4,operar máquina de inspeção ótica automática,released,skill/competence,sector-specific,,"Inspecionar a qualidade das placas de circuito impresso (PCB) montadas ou dos dispositivos de montagem em superfície (SMD) através da operação da máquina de inspeção ótica automática. Durante cada ensaio, dezenas de imagens são captadas com uma câmara especial e comparadas com placas previamente montadas.",http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec | http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,efetuar um controlo automatizado do processo | utilizar instrumentos e equipamento de precisão
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,utilizar programação automática,released,skill/competence,sector-specific,recorrer a programação automática | utilizar programação automatizada | utilizar a programação automática | utilizar ferramentas de programação automática | utilizar programação visual,"Utilizar ferramentas de «software» especializadas para gerar código informático a partir de especificações, tais como diagramas, informações estruturadas ou outros meios de descrição da funcionalidade.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas de computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,definir itinerários de expedição,released,skill/competence,occupation-specific,,Desenvolver um itinerário total utilizando equipamento e «software» especializado. Planear várias viagens portuárias e otimizar a utilização do espaço de carga e da capacidade do navio ao longo de toda a viagem.,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,planear eventos e programas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d5ff73e-7bea-436d-974f-3a51ce24a138,desenvolver motores de jogo virtuais,released,skill/competence,sector-specific,,Criar uma estrutura de «software» virtual que contenha sínteses de dados relativos à realização de atividades comuns relacionadas com jogos.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas de computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,manutenção preditiva,released,knowledge,occupation-specific,,"Utilização de analítica de dados e cálculos matemáticos para gerir e monitorizar o estado das máquinas e dos processos de produção.
	",http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920 | http://data.europa.eu/esco/isced-f/079,"operações de manutenção | programas de engenharia, indústrias transformadoras e construção não classificados noutras áreas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,operar sistemas informáticos a bordo,released,skill/competence,sector-specific,,Operar sistemas informáticos a bordo de camiões e veículos pesados; comunicar com o sistema informático de gestão de manobras.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utilizar ferramentas digitais para controlar máquinas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,"projetar a interface digital dos jogos de fortuna e de azar, incluindo apostas e jogos de lotaria",released,skill/competence,occupation-specific,,"Criar a perspetiva digital dos jogos de fortuna e de azar, incluindo apostas e jogos de lotaria, a fim de os tornar apelativos para o público.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,conceber sistemas ou aplicações tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,manter-se a par das tendências informáticas,released,skill/competence,sector-specific,,"Manter-se a par da evolução e das tendências atuais em matéria de «hardware», «software» e periféricos informáticos.",http://data.europa.eu/esco/skill/01e7dee7-3ff1-4807-acad-058dbed91aba | http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/efda73b4-5212-40a7-b2f8-d2f754ffdf2b | http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,manter-se a par dos conhecimentos sobre produtos | estar atualizado/atualizada acerca da regulamentação aplicável | acompanhar tendências | monitorizar os desenvolvimentos no domínio de especialização
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,executar auditorias informáticas,released,skill/competence,sector-specific,executar auditorias de segurança cibernética | executar auditorias de segurança de TIC | executar auditorias de segurança de TI | realizar auditorias de cibersegurança | executar auditorias de segurança informática | realizar auditorias de segurança das TIC,"Organizar e executar auditorias a fim de avaliar sistemas TIC, bem como a conformidade dos componentes dos sistemas, os sistemas de tratamento da informação e a segurança da informação. Identificar e reunir potenciais questões críticas e recomendar soluções com base nas normas e soluções exigidas.",http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/d83cba15-8511-4d07-b89a-9fde0d1d8241,"avaliar sistemas, programas, equipamento e produtos | realizar auditorias de qualidade"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,projetar bases de dados em nuvem,released,skill/competence,sector-specific,,"Aplicar princípios de design com vista à criação de bases de dados adaptáveis, elásticas, automatizadas e fracamente acopladas que utilizem infraestruturas de computação em nuvem. Procurar eliminar eventuais pontos únicos de falha através da conceção de base de dados distribuídas.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,conceber sistemas ou aplicações tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,animar formas orgânicas 3D,released,skill/competence,sector-specific,animar personagens 3D | criar animação facial para personagem 3D | criar animações 3D com formas orgânicas | animar formas orgânicas em três dimensões | animar formas orgânicas em 3D | animar imagens 3D orgânicas,"Animar modelos digitais 3D de formas orgânicas, tais como emoções ou movimentos faciais de personagens, e colocá-los num ambiente digital 3D.",http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,criar desenhos ou manifestações artísticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,assegurar a qualidade dos sistemas informáticos,released,skill/competence,sector-specific,,"Assegurar operações corretas que cumpram plenamente as necessidades e os resultados específicos em termos de desenvolvimento, integração, segurança e gestão global dos sistemas informáticos.",http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,gerir critérios qualidade | proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,avaliação de riscos e ameaças,released,knowledge,cross-sector,,A documentação de segurança e quaisquer comunicações e informações relacionadas com a segurança.,http://data.europa.eu/esco/isced-f/0612,design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,regulamentação relativa às telecomunicações,released,knowledge,sector-specific,código das comunicações eletrónicas,"Código de regras que visa proteger os consumidores de telecomunicações, garantindo elevados padrões de serviços de comunicação, como o acesso equivalente e a preços acessíveis, a conectividade, a transparência dos contratos ou a segurança contra <i>software</i> malicioso. O regulamento abrange os serviços convencionais e os serviços baseados na Internet.
  ",http://data.europa.eu/esco/isced-f/0714,eletrónica e automação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,design gráfico,released,knowledge,cross-sector,,Técnicas para criar uma representação visual de ideias e mensagens.,http://data.europa.eu/esco/isced-f/0211,técnicas audiovisuais e produção dos media
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,tecnologias de aprendizagem,released,knowledge,sector-specific,,"Tecnologias e canais, incluindo o digital, para melhorar a aprendizagem.",http://data.europa.eu/esco/isced-f/0111,ciências da educação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,montar robôs,released,skill/competence,sector-specific,,"Montar máquinas, dispositivos e componentes de robótica de acordo com os desenhos de engenharia. Programar e instalar os componentes necessários dos sistemas de robótica, como controladores, transportadores e instrumentos de fim de braço (de extremidade).",http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f | http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,proceder à montagem de máquinas | montar produtos elétricos e eletrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,gerir jogos de azar «online»,released,skill/competence,occupation-specific,,"Criar, coordenar e gerir atividades de jogos de azar em linha. Acompanhar a ação no sítio Web do jogo de azar em linha e assegurar que os procedimentos de apoio ao cliente funcionam como previsto. Coordenar o pessoal técnico para gerir o «software» de jogo e planear operações para assegurar a obtenção de lucros.",http://data.europa.eu/esco/skill/4781b6b1-07bc-44be-8c2d-de0fa5db4250,conduzir atividades relacionadas com jogos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cibersegurança,released,knowledge,sector-specific,segurança das tecnologias da informação e da comunicação | segurança informática | segurança de TIC | segurança de TI,"Os métodos e as boas práticas que protegem os sistemas de TIC, as redes, os computadores, os dispositivos, os serviços, os processos e as pessoas contra o acesso não autorizado, a modificação e/ou a recusa de serviço dos ativos.",http://data.europa.eu/esco/isced-f/1031,segurança militar e defesa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,gerir o programa de comunicações de dados de voo,released,skill/competence,sector-specific,,"Gerir o intercâmbio de dados digitais entre os controladores de tráfego aéreo e os pilotos, a fim de permitir operações de aviação eficientes, como a definição de rotas com base nas trajetórias e um perfil otimizado de descida. Apoiar os serviços de comando, controlo e informação de segurança do voo através da disponibilização de conectividade de dados. Gerar, transmitir e encaminhar mensagens automatizadas em terra.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gerir dados quantitativos | gerir, recolher e armazenar dados digitais"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,e-tailoring,released,knowledge,sector-specific,,"O modelo de negócio que utiliza software e aplicações técnicas, a fim de recolher as informações dos clientes para o fabrico de produtos específicos.",http://data.europa.eu/esco/isced-f/0723,"têxteis (vestuário, calçado e couro)"
